,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
39,-0.048565805,-0.07312716,-0.035289619,-0.089214746,-0.048169556,-0.059429681,-0.090302703,-0.045831234,0.005546117,0.085464242,-0.00011912,0.021528575,0.159675575,0.193911097,-0.058258683,-0.040259499,-0.061739481,-0.023942659,-0.031197757,0.098732544,0.005876373,-0.039586711,-0.012816199,-0.0642859,-0.062348526,-0.089214746,-0.079935061,0.282057203,-0.013187596,-0.083341036,-0.064576439,-0.098945857,-0.036198957,-0.033640623,-0.043816286,0.046410042,-0.105737841,-0.092606938,0,0.304438238,0.185525424,0.168574013,-0.05652167,0.048951107,0.117038337,0.040816612,0.125855412,-0.025240719,0.027461252,0.005876373,0.000579017,-0.03242566,-0.045706078,-0.053004436
40,-0.077608932,-0.073677009,0.006770253,-0.153711785,-0.036759705,-0.027418753,-0.0083379,0.082113182,0.051799365,0.120904277,-0.010843608,0.022500317,0.176121896,0.201084641,0.003337316,0.132564113,-0.043343341,0.111576787,0.127145316,0.08723031,-0.029535395,-0.053697321,-0.063634483,-0.144582144,-0.109963787,-0.153711785,-0.171786207,-0.007439739,-0.101296799,-0.120539169,-0.13828103,-0.147257253,-0.042590593,-0.053807472,-0.053780129,0.183534487,-0.24376671,-0.139298249,0.304438238,0,0.295057401,0.25173383,-0.043343341,0.050946478,0.266996917,0.160199041,0.111938454,0.024351045,0.003381309,-0.029535395,-0.067093022,-0.076554945,-0.07040375,-0.078723617
41,-0.100295122,-0.089399747,-0.102808186,-0.086285914,0.053253538,-0.038176749,-0.072027145,-0.008588804,-0.019567958,-0.010021264,0.201227292,0.066951346,-0.067193484,0.022750544,0.054601437,0.013501665,-0.054858445,0.014019971,-0.049762454,-0.005497004,0.158523114,-0.097313141,0.158523114,-0.160914154,-0.044603368,-0.086285914,-0.160914154,-0.088974354,-0.146425782,-0.105263322,-0.129655083,-0.12794664,-0.104251521,-0.006431717,-0.038208551,0.210203495,-0.062216197,-0.070251705,0.185525424,0.295057401,0,0.433312769,-0.049640635,0.229899461,0.230650694,-0.049000508,0.1988671,0.011805674,0.193838017,0.158523114,-0.0877141,-0.069904778,-0.049910439,-0.103605527
42,-0.052563246,-0.072528718,-0.07281918,-0.089108258,0.015274808,-0.038296574,-0.082561353,-0.057054139,-0.056321622,-0.065588202,-0.002670864,-0.086674163,-0.000256489,0.094932759,-0.073944616,-0.023949446,-0.071726253,-0.060312195,-0.040725956,-0.040481548,0.220825155,-0.043101404,0.210660005,-0.088340863,-0.055054735,-0.089108258,-0.112366436,-0.042887414,-0.049912512,-0.119945883,-0.065506564,-0.119945883,-0.080637394,-0.020690835,-0.03102837,0.08445895,-0.121383674,-0.099918343,0.168574013,0.25173383,0.433312769,0,-0.065062742,0.10011029,0.132732335,-0.064249917,0.168396358,-0.04150585,0.39161596,0.220825155,0.011609476,-0.037393968,-0.032146408,-0.072662123
43,-0.04222396,-0.056982486,-0.04636924,-0.056060221,-0.056853021,-0.060188712,0.007251388,0.172285369,0.038753891,-0.011784619,0.110353349,-0.016908543,-0.012204098,-0.019983644,0.172285369,0.074678102,0.064413704,0.149224336,0.123452486,-0.012204098,-0.081905001,-0.020976239,-0.081905001,-0.071993973,-0.050945489,-0.056060221,-0.071993973,-0.090486778,-0.099953877,0.026384402,0.004676989,0.006592001,-0.049419714,-0.065178431,-0.028253194,-0.083140285,-0.027050321,-0.043283015,-0.05652167,-0.043343341,-0.049640635,-0.065062742,0,0.110353349,-0.051325687,0.430827561,-0.015652906,0.004723139,-0.034598041,-0.081905001,-0.038312476,-0.06681777,-0.06794168,-0.022920973
44,-0.257798207,-0.18746363,-0.238782618,-0.271634468,-0.018526994,-0.08097219,0.071725327,0.422765215,0.237013534,0.205987307,0.5,0.24397908,0.090448363,0.226569364,0.422765215,0.283459361,0.115510883,0.426037269,0.253998349,0.090448363,-0.037436913,-0.194956782,-0.037436913,-0.13311288,-0.243358866,-0.271634468,-0.13311288,-0.183946407,-0.292367255,0.017693083,-0.126602757,-0.036105838,-0.241833092,-0.101322347,-0.120719382,0.171124568,-0.036923415,-0.109574906,0.048951107,0.050946478,0.229899461,0.10011029,0.110353349,0,0.420364195,-0.020398719,0.297087496,0.107697499,0.136330517,-0.037436913,-0.153979116,-0.217646792,-0.129998418,-0.177254311
45,-0.040144319,-0.081013888,-0.128482457,-0.145340063,0.227945606,-0.013241039,-0.103528114,0.002592196,0.160729794,0.132149848,0.246796786,0.086423556,0.121905175,0.316119606,0.003198481,0.0314711,-0.055642239,0.115406661,-0.010822595,-0.002491695,0.070903045,-0.040141056,0.029240738,-0.100321958,-0.122604453,-0.145340063,-0.130892548,-0.086187619,-0.184237974,0.007225425,-0.168723786,-0.092441237,-0.145622088,0.02562425,-0.024922548,0.263819152,-0.124061178,-0.124061178,0.117038337,0.266996917,0.230650694,0.132732335,-0.051325687,0.420364195,0,-0.050808418,0.328603315,0.039376113,0.054093963,0.070903045,-0.016069981,-0.081934543,0.022514185,-0.138768561
46,-0.040638701,-0.055397228,0.025430496,-0.054474962,-0.055505443,-0.058930815,-0.118179382,-0.014535474,0.038753891,0.208053207,-0.020398719,0.141317706,0.215533616,0.167198753,-0.014535474,-0.013766152,-0.00536084,0.012154858,-0.01038217,0.215533616,-0.080490059,-0.038243581,-0.080490059,-0.151866979,-0.049530547,-0.054474962,-0.151866979,0.050387639,-0.021397895,-0.089561322,-0.075720826,-0.107304361,0.027156139,-0.06376349,-0.058738758,-0.082346146,-0.115919094,-0.090738658,0.040816612,0.160199041,-0.049000508,-0.064249917,0.430827561,-0.020398719,-0.050808418,0,-0.015535271,0.004588452,-0.034057768,-0.080490059,-0.071160932,-0.019651904,-0.066356421,-0.010289941
47,-0.133655871,-0.179552425,-0.199213032,-0.164533846,0.026267679,-0.083149712,-0.171121135,-0.009637563,0.117734159,0.05687087,0.265215996,0.120166413,0.172080342,0.34589204,0.073448939,0.049084679,-0.016611769,0.027230864,0.007817564,0.155372178,0.158549601,-0.110235307,0.133868602,-0.118965935,-0.0412371,-0.164533846,-0.134615096,-0.084019733,-0.09081157,-0.159278538,-0.161833672,-0.189790029,-0.19942341,0.028699011,0.001108981,0.308649354,-0.075011365,-0.106859788,0.125855412,0.111938454,0.1988671,0.168396358,-0.015652906,0.297087496,0.328603315,-0.015535271,0,0.054915365,0.267669085,0.158549601,0.04018853,-0.103664814,-0.071048701,-0.192089857
48,-0.023144024,-0.003507626,-0.043156208,0.12864916,-0.043798552,-0.011764866,-0.019995286,0.106216109,0.0520798,0.016261839,0.10495027,0.160041287,-0.004989523,-0.007500934,0.132536591,0.08680279,0.005821001,0.140010277,0.07477745,0.043869782,-0.06481129,-0.046009711,-0.06481129,-0.124673388,0.00132462,0.12864916,-0.124673388,-0.074696753,-0.083671872,-0.074933327,-0.093987042,-0.130535045,-0.063915688,-0.033990069,-0.062512712,-0.012514658,-0.040404233,-0.048370693,-0.025240719,0.024351045,0.011805674,-0.04150585,0.004723139,0.107697499,0.039376113,0.004588452,0.054915365,0,-0.018139964,-0.06481129,-0.088890161,-0.058762981,-0.047926105,-0.063150995
49,-0.074746405,-0.093915883,-0.095063814,0.089686419,0.026267679,-0.049603537,-0.098052564,-0.040910885,-0.03278753,-0.046167606,0.102581935,0.005287496,0.024786487,0.129812669,0.004603897,-0.005243761,-0.03900192,-0.051299716,-0.026482678,0.035561272,0.181470866,-0.064100674,0.168192355,-0.103902737,-0.019454521,0.089686419,-0.127288431,-0.055248069,-0.062723849,-0.15268023,-0.084173168,-0.139692475,-0.102287286,0.001675929,-0.011986868,0.113448116,-0.069938498,-0.07808607,0.027461252,0.003381309,0.193838017,0.39161596,-0.034598041,0.136330517,0.054093963,-0.034057768,0.267669085,-0.018139964,0,0.181470866,-0.004397209,-0.055009111,-0.04512069,-0.094120637
50,-0.062072537,-0.079614087,-0.074349337,-0.073414142,0.011119598,-0.06206365,0.036848346,-0.108721779,-0.122452377,-0.123298692,-0.01340008,-0.096196059,-0.059377284,0.013368397,-0.083388536,-0.073773106,-0.093438483,-0.126744519,-0.086384901,-0.049277195,0.5,0.002979653,0.5,-0.074713526,-0.002972798,-0.073414142,-0.092339827,-0.034202312,0.051720185,-0.133781783,-0.063582588,-0.110129818,-0.080182695,0.020139741,0.006275049,0.170580353,-0.042206059,-0.050861726,0.005876373,-0.029535395,0.158523114,0.220825155,-0.081905001,-0.037436913,0.070903045,-0.080490059,0.158549601,-0.06481129,0.181470866,0,0.004427424,-0.043937981,0.036973917,-0.073256427
51,-0.003878201,-0.068181703,0.010801797,-0.037979851,-0.063808156,-0.054798991,-0.027202334,-0.103964194,-0.079694027,-0.106270334,-0.123920805,-0.188855255,0.009169203,0.05653785,-0.134819623,-0.106847007,-0.045117851,-0.099781284,-0.07828864,-0.051196792,0.004427424,-0.019635462,0.00824352,0.146603289,-0.022767661,-0.037979851,0.186084058,0.020212588,0.032672682,0.027431277,-0.001789004,0.037022511,-0.05939292,0.029473497,0.007538227,-0.040467079,-0.076130085,0.028130916,0.000579017,-0.067093022,-0.0877141,0.011609476,-0.038312476,-0.153979116,-0.016069981,-0.071160932,0.04018853,-0.088890161,-0.004397209,0.004427424,0,0.174472846,-0.053198223,0.176763084
52,0.079604796,-0.056224965,0.004316184,0.032656694,-0.03959234,-0.054881272,-0.050412907,-0.121919047,-0.139900264,-0.075764706,-0.224681469,-0.17827276,-0.035751544,-0.072749271,-0.165425085,0.008470598,-0.079739543,-0.121501242,-0.130605986,-0.039231566,-0.043937981,-0.032009913,-0.028590081,-0.029190068,-0.058414556,0.032656694,0.000505294,0.094040321,0.025467974,0.028853235,0.026486775,0.036346567,0.000236828,-0.006978604,0.102728551,0.033782423,-0.151866209,-0.027507821,-0.03242566,-0.076554945,-0.069904778,-0.037393968,-0.06681777,-0.217646792,-0.081934543,-0.019651904,-0.103664814,-0.058762981,-0.055009111,-0.043937981,0.174472846,0,-0.05390126,-0.03025402
53,0.118339146,0.000675439,0.118979816,-0.014181015,0.006203188,-0.021394344,-0.0024547,-0.117388576,-0.098588083,-0.101379913,-0.138013069,-0.099404077,-0.097339352,-0.095908555,-0.154738374,-0.100696086,-0.080863452,-0.108240353,-0.092888469,-0.137153939,0.036973917,0.002758052,0.023147607,-0.069682779,0.184792283,-0.014181015,-0.089982519,-0.061955379,0.125725741,-0.0624341,0.118053842,-0.0528453,0.04163878,-0.012518573,-0.042877347,-0.023789321,-0.05600984,-0.058111854,-0.045706078,-0.07040375,-0.049910439,-0.032146408,-0.06794168,-0.129998418,0.022514185,-0.066356421,-0.071048701,-0.047926105,-0.04512069,0.036973917,-0.053198223,-0.05390126,0,-0.002682852
54,0.006298091,-0.05032799,0.063866029,-0.045385039,-0.051486465,-0.058689102,-0.054939812,-0.087981765,-0.107295557,-0.047159232,-0.17868288,-0.139190811,-0.050614969,-0.133902197,-0.119247594,-0.111073073,-0.028338059,-0.082843252,-0.073708119,-0.071604701,-0.073256427,-0.020859743,-0.064821227,0.07001893,0.012724264,-0.045385039,0.093165085,-0.017586131,0.038783994,0.065303718,0.020565824,0.080296495,0.285911423,-0.05685373,-0.040079984,-0.134848788,-0.072463772,-0.062926298,-0.053004436,-0.078723617,-0.103605527,-0.072662123,-0.022920973,-0.177254311,-0.138768561,-0.010289941,-0.192089857,-0.063150995,-0.094120637,-0.073256427,0.176763084,-0.03025402,-0.002682852,0
